Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND40298,1.00,0.73,3,245,2,1,0,0,product_mng,low
IND40299,0.77,0.75,4,191,3,0,0,0,IT,medium
IND40303,0.80,0.86,3,226,2,0,0,0,accounting,medium
IND40306,0.38,0.49,2,135,3,0,1,0,accounting,low
IND40307,0.75,1.00,4,243,5,0,1,0,RandD,low
IND40308,0.73,0.98,5,272,2,0,0,0,marketing,low
IND40312,0.95,0.56,5,194,2,0,0,0,sales,high
IND40317,0.70,0.74,4,247,2,0,0,0,sales,low
IND40318,0.09,0.79,6,275,4,0,1,0,sales,low
IND40322,0.37,0.49,3,177,3,0,0,0,marketing,high
IND40324,0.68,0.75,5,243,3,1,0,0,support,low
IND40326,0.17,0.55,6,250,5,0,1,0,sales,medium
IND40329,0.89,0.83,5,269,3,0,0,0,IT,low
IND40332,0.54,0.76,5,226,2,0,0,0,IT,low
IND40337,0.75,0.95,3,268,3,1,0,0,sales,low
IND40339,0.51,0.53,3,223,2,1,0,0,accounting,low
IND40341,0.77,0.62,3,218,2,0,0,0,support,medium
IND40346,0.32,0.77,6,112,4,0,0,0,IT,medium
IND40350,0.69,0.50,3,260,4,0,0,0,sales,medium
IND40354,0.81,0.90,4,270,10,0,0,0,accounting,medium
IND40358,0.24,0.81,6,263,7,0,0,0,management,high
IND40363,0.42,0.56,2,133,3,0,1,0,sales,low
IND40364,0.26,0.43,4,215,4,1,0,0,support,low
IND40365,0.70,0.83,4,182,3,0,0,0,support,medium
IND40369,0.61,0.97,4,153,3,0,0,0,accounting,medium
IND40372,0.67,0.71,5,265,2,0,0,1,sales,medium
IND40375,0.56,0.63,3,145,2,0,0,0,sales,high
IND40378,0.96,0.53,5,224,4,0,0,0,sales,low
IND40382,0.11,0.89,6,254,4,0,1,0,technical,low
IND40386,0.11,0.95,7,300,4,0,1,0,management,medium
IND40387,0.32,0.75,3,255,4,0,0,0,sales,medium
IND40390,0.71,0.76,4,148,8,0,0,0,accounting,medium
IND40393,0.93,0.82,5,272,3,0,0,0,sales,high
IND40395,0.50,0.73,3,148,3,0,0,0,accounting,low
IND40397,0.40,0.49,2,140,3,0,1,0,sales,medium
IND40400,0.84,0.73,4,197,3,0,0,1,technical,low
IND40403,0.91,0.99,5,254,5,0,1,0,technical,medium
IND40404,0.40,0.51,2,160,3,0,1,0,support,medium
IND40406,0.48,0.42,2,275,6,1,0,1,hr,medium
IND40407,0.94,0.88,3,270,3,0,0,0,sales,medium
IND40410,0.76,0.80,2,219,4,1,0,0,sales,low
IND40413,0.43,0.48,2,144,3,0,1,0,sales,low
IND40418,0.50,0.94,5,176,4,0,0,0,sales,low
IND40422,0.90,0.65,4,221,3,0,0,0,technical,low
IND40423,0.10,0.87,6,286,4,0,1,0,IT,medium
IND40427,0.79,0.73,2,147,2,0,0,0,technical,medium
IND40429,0.61,0.63,5,230,3,0,0,0,sales,medium
IND40434,0.59,0.47,3,143,2,0,0,0,technical,medium
IND40436,0.83,0.52,5,217,3,0,0,0,RandD,low
IND40438,0.58,0.90,3,151,3,0,0,0,sales,medium
IND40443,0.16,0.83,5,173,4,0,0,0,IT,high
IND40446,0.53,0.64,3,168,3,0,0,0,sales,low
IND40449,0.11,0.86,6,273,4,1,1,0,support,low
IND40451,0.39,0.57,2,145,3,0,1,0,accounting,medium
IND40455,0.62,0.73,3,245,4,0,0,0,IT,low
IND40459,0.48,0.81,4,149,2,0,0,0,management,medium
IND40460,0.10,0.84,5,298,4,0,1,0,IT,low
IND40465,0.54,0.95,4,256,3,0,0,0,support,low
IND40470,0.65,0.75,3,214,3,0,0,0,sales,medium
IND40474,0.84,0.79,4,259,3,0,0,0,RandD,medium
IND40479,0.98,0.57,5,141,3,0,0,1,sales,high
IND40480,0.93,0.82,4,175,3,0,0,0,IT,low
IND40483,0.96,0.86,2,163,3,0,0,0,sales,low
IND40488,0.69,0.98,3,168,2,0,0,0,RandD,medium
IND40492,0.51,0.51,2,271,3,0,0,0,sales,medium
IND40493,0.82,0.54,3,243,4,0,0,0,support,low
IND40494,0.21,0.39,6,132,5,0,0,0,accounting,medium
IND40499,0.89,0.98,3,220,3,0,0,0,accounting,low
IND40501,0.11,0.78,6,245,4,0,1,0,technical,low
IND40503,0.98,0.56,3,103,5,0,0,0,technical,medium
IND40507,0.54,0.83,4,201,8,1,0,0,sales,medium
IND40509,0.67,0.72,4,159,2,0,0,0,sales,low
IND40512,0.19,0.64,5,181,4,1,0,0,support,medium
IND40516,0.25,0.46,4,214,4,0,1,0,technical,medium
IND40521,0.73,0.89,3,139,3,0,0,0,RandD,medium
IND40525,0.70,0.71,5,269,3,0,0,0,technical,low
IND40528,0.24,0.58,3,184,5,1,0,0,technical,medium
IND40529,0.20,0.82,4,190,5,0,0,0,sales,low
IND40530,0.55,0.52,4,168,8,0,0,0,support,low
IND40533,0.11,0.96,6,280,4,0,1,0,support,low
IND40537,0.47,0.56,4,226,3,0,0,0,marketing,low
IND40540,0.94,0.70,3,176,3,0,0,0,technical,low
IND40543,0.79,0.96,4,180,3,0,0,0,technical,low
IND40547,0.29,0.57,5,134,2,0,0,1,marketing,medium
IND40551,0.69,0.68,5,167,3,0,0,0,technical,low
IND40554,0.31,0.41,2,263,3,0,0,0,management,medium
IND40555,0.45,0.72,4,149,3,0,0,0,marketing,low
IND40557,0.60,0.70,5,229,2,0,0,0,technical,medium
IND40562,0.21,0.69,3,144,6,1,0,0,IT,low
IND40565,0.63,0.57,3,242,3,0,0,0,product_mng,low
IND40570,0.89,0.66,4,252,3,0,0,0,technical,medium
IND40572,0.24,0.91,5,258,6,0,0,0,support,low
IND40577,0.58,0.78,5,211,3,1,0,0,marketing,low
IND40581,0.37,0.57,2,157,3,0,1,0,RandD,low
IND40583,0.90,0.62,5,236,6,0,0,0,technical,medium
IND40586,0.28,0.66,3,184,2,0,0,0,marketing,low
IND40590,0.88,1.00,3,248,3,0,0,0,technical,medium
IND40594,0.17,0.49,4,286,5,1,0,0,sales,low
IND40599,0.84,0.85,4,207,10,0,0,0,sales,low
IND40604,0.89,0.51,4,141,3,0,0,0,sales,low
IND40609,0.84,1.00,5,218,5,0,1,0,technical,medium
IND40610,0.38,0.46,2,137,3,0,1,0,technical,low
IND40615,0.49,0.77,4,218,2,0,0,0,technical,low
IND40617,0.86,0.91,4,253,3,0,0,0,IT,low
IND40621,0.64,0.90,2,101,6,0,0,0,IT,low
IND40626,0.18,0.99,4,160,5,0,0,0,accounting,low
IND40630,0.82,0.53,4,162,3,1,0,0,technical,low
IND40631,0.39,0.55,2,152,3,1,1,0,sales,medium
IND40633,0.76,0.58,4,188,3,0,0,0,technical,low
IND40637,0.65,0.63,3,137,3,0,0,0,sales,high
IND40642,0.85,0.58,4,273,4,0,0,0,IT,medium
IND40643,0.68,0.62,3,158,3,0,0,0,technical,medium
IND40645,0.83,0.85,4,201,2,1,0,0,support,low
IND40649,0.11,0.93,6,294,4,0,1,0,sales,medium
IND40651,0.13,0.97,4,162,6,0,0,0,sales,low
IND40653,0.11,0.84,7,296,4,0,1,0,sales,low
IND40656,0.73,0.91,4,241,2,1,0,0,accounting,medium
IND40659,0.79,0.75,4,259,3,0,0,0,sales,medium
IND40662,0.38,0.51,2,138,3,0,1,0,technical,low
IND40665,0.29,0.68,4,210,3,0,0,0,support,low
IND40666,0.45,0.52,2,143,3,0,1,0,IT,medium
IND40670,0.91,0.97,4,274,6,0,1,0,technical,low
IND40674,0.12,0.81,4,287,6,0,0,0,sales,medium
IND40677,0.55,0.45,3,179,2,1,0,0,sales,low
IND40681,0.91,0.89,4,260,3,0,0,0,sales,low
IND40684,0.50,0.85,4,224,6,0,0,0,support,high
IND40686,0.49,0.47,4,285,3,0,0,0,RandD,low
IND40687,0.30,0.85,2,203,3,0,0,0,support,medium
IND40692,0.68,0.72,4,274,3,0,0,0,technical,medium
IND40697,0.15,0.97,3,198,5,0,0,0,management,medium
IND40699,0.95,0.66,5,192,3,0,0,0,marketing,medium
IND40701,0.43,0.47,2,147,3,0,1,0,support,low
IND40704,0.18,0.55,5,217,4,0,0,0,IT,low
IND40706,0.62,0.72,3,149,3,1,0,0,marketing,medium
IND40708,0.57,0.49,2,237,2,0,0,0,support,low
IND40713,0.36,0.47,2,148,3,0,1,0,technical,medium
IND40714,0.91,0.61,4,135,10,0,0,0,accounting,medium
IND40718,0.90,0.98,4,264,6,0,1,0,product_mng,medium
IND40719,0.11,0.89,6,293,4,0,1,0,support,low
IND40722,0.69,0.82,4,137,2,1,0,0,technical,low
IND40725,0.76,1.00,5,265,2,0,0,0,accounting,low
IND40729,0.40,0.46,2,135,3,0,1,0,technical,low
IND40734,0.95,0.84,3,261,8,1,0,1,hr,medium
IND40738,0.95,0.90,3,259,2,0,0,0,support,low
IND40742,0.70,0.73,4,240,2,1,0,0,technical,medium
IND40743,0.99,0.95,4,102,5,0,0,0,IT,low
IND40747,0.71,0.70,4,237,4,0,0,0,management,medium
IND40751,0.75,0.66,5,234,2,0,0,0,management,high
IND40754,0.11,0.89,6,293,4,0,1,0,support,low
IND40756,0.91,0.94,5,159,3,0,0,0,technical,low
IND40760,0.83,0.77,3,260,2,0,0,0,sales,medium
IND40765,0.36,0.57,2,142,3,0,1,0,product_mng,medium
IND40766,0.56,0.99,4,230,3,0,0,0,sales,high
IND40769,0.72,0.64,3,231,2,0,0,0,accounting,medium
IND40772,0.86,0.91,4,182,2,0,0,0,marketing,medium
IND40776,0.52,0.96,4,170,2,0,0,0,sales,low
IND40780,0.63,0.79,4,228,4,0,0,0,technical,low
IND40783,0.29,0.39,6,105,6,0,0,0,technical,medium
IND40784,0.56,0.69,3,176,3,0,0,0,management,medium
IND40785,0.52,0.61,4,187,4,1,0,0,sales,medium
IND40787,0.83,0.86,4,98,4,0,0,0,sales,low
IND40789,0.73,0.49,4,243,2,0,0,0,technical,low
IND40794,0.84,0.81,4,198,2,0,0,0,hr,medium
IND40799,0.77,0.91,5,221,6,0,1,0,support,medium
IND40802,0.79,0.94,4,216,4,0,0,0,sales,medium
IND40803,0.63,0.99,3,247,3,0,0,0,sales,medium
IND40804,0.55,0.60,3,180,4,0,1,0,technical,medium
IND40805,0.69,0.94,3,170,3,0,0,0,IT,high
IND40808,0.39,0.54,2,155,3,0,1,0,support,low
IND40809,0.90,0.94,4,231,3,0,0,0,technical,medium
IND40812,0.09,0.82,6,249,4,0,1,0,technical,medium
IND40817,0.69,0.85,5,246,3,0,0,0,IT,medium
IND40821,0.16,0.46,6,240,2,0,0,0,product_mng,low
IND40823,0.36,0.51,2,135,3,0,1,0,IT,low
IND40825,0.77,0.96,3,232,2,1,0,0,RandD,low
IND40827,0.32,0.58,5,271,5,0,1,0,sales,high
IND40832,0.11,0.77,7,273,4,0,1,0,management,low
IND40833,0.71,0.87,4,238,3,0,0,0,sales,low
IND40837,0.41,0.46,2,156,3,1,1,0,sales,low
IND40842,0.82,0.67,3,229,3,0,0,0,sales,medium
IND40847,0.24,0.65,4,248,3,0,0,0,support,medium
IND40850,0.83,0.95,5,221,5,0,1,0,technical,medium
IND40853,0.31,0.54,5,132,5,0,1,0,sales,low
IND40857,0.40,0.36,4,128,4,0,0,0,technical,medium
IND40861,0.76,1.00,5,219,5,0,1,0,support,low
IND40862,0.60,0.76,5,168,2,1,0,0,accounting,high
IND40865,0.51,0.87,3,180,4,0,0,0,hr,low
IND40870,0.38,0.55,2,134,3,0,1,0,support,low
IND40871,0.83,0.57,3,232,4,0,0,0,hr,medium
IND40873,0.48,0.42,2,275,6,1,0,1,hr,medium
IND40876,0.40,0.46,2,143,3,0,1,0,hr,medium
IND40877,0.10,0.87,7,251,5,0,1,0,technical,low
IND40879,0.40,0.56,2,148,3,0,1,0,support,low
IND40881,0.84,0.92,4,274,3,0,0,0,management,medium
IND40882,0.38,0.60,4,190,2,0,0,0,technical,low
IND40884,0.52,0.89,3,188,6,0,0,0,marketing,medium
IND40886,0.69,0.56,5,271,3,0,0,0,support,low
IND40889,0.80,0.81,5,248,2,1,0,0,RandD,low
IND40893,0.40,0.46,2,135,3,0,1,0,technical,low
IND40897,0.56,0.89,4,263,3,0,0,0,accounting,low
IND40898,0.17,0.81,5,280,4,0,0,0,product_mng,medium
IND40901,0.21,0.85,6,221,5,0,0,0,technical,medium
IND40903,0.14,0.76,4,142,10,0,0,0,management,high
IND40908,0.64,0.79,4,274,2,1,0,0,technical,low
IND40912,0.78,1.00,5,236,5,0,1,0,sales,medium
IND40914,0.64,0.52,4,207,3,0,0,0,hr,low
IND40915,0.60,0.89,3,232,2,0,0,0,support,low
IND40916,0.43,0.76,6,154,2,0,0,0,management,high
IND40919,0.79,0.67,5,156,2,0,0,0,product_mng,low
IND40920,0.57,0.98,3,171,3,0,0,0,product_mng,medium
IND40923,0.27,0.54,7,278,3,0,1,0,technical,low
IND40927,0.76,0.99,3,166,3,0,0,0,sales,medium
IND40932,0.56,0.78,3,200,2,0,0,0,support,medium
IND40935,0.40,0.46,2,127,3,0,1,0,technical,low
IND40936,0.96,1.00,4,167,2,1,0,0,technical,low
IND40938,0.91,0.48,3,224,3,0,0,0,technical,medium
IND40943,0.50,0.92,3,186,2,0,0,0,support,medium
IND40948,0.11,0.87,6,306,4,0,1,0,IT,low
IND40950,0.78,0.58,3,224,2,0,0,0,sales,medium
IND40952,0.47,0.53,4,181,3,0,0,0,technical,low
IND40954,0.40,0.46,2,132,3,0,1,0,technical,low
IND40958,0.75,0.77,5,199,4,0,0,0,sales,medium
IND40961,0.36,0.56,2,140,3,0,1,0,technical,medium
IND40964,0.75,0.85,5,267,5,0,1,0,support,low
IND40965,0.53,0.53,4,205,3,0,0,0,sales,low
IND40966,0.42,0.48,2,155,3,0,1,0,hr,medium
IND40968,0.85,0.64,4,147,3,0,0,0,support,low
IND40972,0.91,0.63,4,240,3,0,0,0,accounting,low
IND40975,0.60,0.73,5,203,2,0,0,0,IT,medium
IND40979,0.73,0.82,4,205,4,0,0,0,technical,medium
IND40981,0.59,0.47,3,159,4,0,0,0,product_mng,low
IND40984,0.63,0.48,4,179,3,0,0,0,marketing,low
IND40989,0.76,0.74,5,132,3,0,0,0,technical,medium
IND40992,0.79,0.66,3,183,3,0,0,0,management,high
IND40993,1.00,0.56,3,182,3,0,0,0,support,medium
IND40998,0.09,0.90,7,296,4,0,1,0,technical,medium
IND41003,0.81,0.93,5,270,5,0,1,0,technical,medium
IND41008,0.63,0.90,2,242,3,1,0,0,technical,high
IND41012,0.72,0.87,5,223,5,0,1,0,sales,low
IND41013,0.68,0.92,2,184,4,0,0,0,sales,medium
IND41015,0.53,0.62,4,162,2,0,0,0,sales,low
IND41019,0.22,0.61,4,150,6,0,0,0,management,medium
IND41022,0.53,0.45,4,180,3,0,0,0,technical,medium
IND41025,0.39,0.54,2,132,3,0,1,0,support,low
IND41029,0.98,0.56,5,180,3,0,0,0,sales,medium
IND41031,0.65,0.70,3,231,3,0,0,0,sales,medium
IND41035,0.88,0.61,3,236,3,0,0,0,hr,medium
IND41037,0.52,0.82,2,242,3,0,0,0,sales,medium
IND41038,0.10,0.88,7,267,4,0,1,0,management,medium
IND41040,0.53,0.85,2,164,5,0,1,0,support,low
IND41044,0.11,0.90,6,263,4,0,1,0,IT,low
IND41049,0.77,0.86,4,215,2,0,0,0,hr,low
IND41052,0.82,0.86,5,243,5,0,1,0,IT,low
IND41056,0.54,0.49,3,203,3,1,0,0,product_mng,medium
IND41059,0.09,0.92,6,303,5,0,1,0,sales,low
IND41063,0.90,0.63,4,173,3,0,0,0,accounting,medium
IND41066,0.55,0.93,4,251,4,1,0,0,RandD,low
IND41069,0.41,0.86,6,215,5,0,0,0,sales,low
IND41072,0.09,0.90,7,289,5,0,1,0,technical,low
IND41073,0.39,0.45,2,134,3,0,1,0,technical,medium
IND41077,0.89,0.39,6,190,3,1,0,0,RandD,medium
IND41078,0.35,0.37,4,153,2,0,0,0,sales,medium
IND41083,0.11,0.94,7,255,4,0,1,0,support,low
IND41085,0.40,0.49,2,144,3,0,1,0,support,low
IND41088,0.52,0.80,5,234,3,0,0,0,sales,high
IND41092,0.96,0.55,5,211,2,0,0,0,sales,low
IND41094,0.80,0.85,4,239,3,0,0,0,technical,medium
IND41096,0.75,0.56,2,212,2,0,0,0,technical,medium
IND41100,0.11,0.96,6,298,4,0,1,0,sales,low
IND41103,0.16,0.61,4,171,6,0,0,0,IT,medium
IND41106,0.65,0.94,4,184,7,0,0,0,sales,medium
IND41107,0.96,0.60,4,170,2,1,0,0,product_mng,low
IND41108,0.25,0.65,3,264,4,0,0,0,management,low
IND41113,0.91,0.97,5,233,5,0,1,0,hr,medium
IND41117,0.30,0.64,2,137,3,0,0,0,management,high
IND41118,0.59,0.62,3,178,4,0,0,0,technical,medium
IND41123,0.52,0.44,3,119,2,0,0,0,sales,low
IND41127,0.45,0.54,2,152,3,0,1,0,sales,low
IND41131,0.83,0.52,3,167,2,1,0,0,IT,low
IND41136,0.55,0.98,2,144,2,0,0,0,hr,medium
IND41140,0.87,0.90,5,252,5,0,1,0,IT,low
IND41143,0.73,0.86,3,200,4,0,0,0,technical,medium
IND41146,0.37,0.54,2,145,3,0,1,0,RandD,medium
IND41147,0.67,0.65,3,265,3,0,0,0,product_mng,medium
IND41152,0.59,0.75,3,106,2,0,0,0,accounting,low
IND41153,0.57,0.46,3,186,3,1,0,0,IT,medium
IND41156,0.63,0.55,4,200,3,1,0,0,RandD,low
IND41159,0.95,0.84,3,261,8,1,0,1,hr,medium
IND41161,0.37,0.57,2,155,3,0,1,0,support,low
IND41164,0.89,0.74,5,260,6,0,0,0,technical,medium
IND41166,0.87,0.85,5,221,6,0,1,0,support,medium
IND41167,0.65,0.76,2,170,5,0,0,0,IT,low
IND41170,0.67,0.49,3,224,3,0,0,0,IT,low
IND41175,0.37,0.52,2,128,3,0,1,0,accounting,low
IND41180,0.11,0.79,6,281,4,0,1,0,support,medium
IND41183,0.10,0.92,7,269,4,0,1,0,sales,medium
IND41185,0.19,0.55,5,148,4,0,0,0,support,medium
IND41188,0.79,0.50,4,151,3,1,0,0,technical,medium
IND41193,0.74,0.70,4,273,3,0,0,0,sales,medium
IND41195,0.11,0.77,6,264,4,0,1,0,technical,low
IND41199,0.96,0.81,4,211,3,0,0,0,sales,high
IND41202,0.77,0.93,4,171,2,0,0,0,hr,medium
IND41206,0.61,0.48,4,257,2,0,0,0,support,high
IND41210,0.38,0.50,2,132,3,0,1,0,accounting,low
IND41213,0.64,0.72,4,152,3,1,0,0,sales,medium
IND41217,0.95,0.66,4,168,2,0,0,0,sales,medium
IND41218,0.79,0.84,4,240,5,0,1,0,sales,medium
IND41219,0.91,0.68,4,132,4,0,0,0,IT,medium
IND41220,0.92,0.51,3,223,2,0,0,0,sales,medium
IND41222,0.77,0.99,5,228,5,0,1,0,support,low
IND41225,0.90,0.89,4,254,7,0,0,0,product_mng,low
IND41230,0.35,0.52,5,244,3,0,0,0,hr,low
IND41234,0.09,0.85,6,297,4,0,1,0,hr,medium
IND41238,0.90,0.56,3,151,3,0,0,0,sales,medium
IND41240,0.88,0.57,4,185,2,0,0,0,sales,low
IND41242,0.82,0.68,3,160,4,0,0,0,sales,medium
IND41246,0.89,0.52,4,243,5,0,0,0,product_mng,medium
IND41251,0.36,0.40,2,105,3,0,0,0,RandD,low
IND41256,1.00,0.93,3,264,4,0,0,0,support,medium
IND41260,0.77,0.71,5,250,3,1,0,0,sales,medium
IND41261,0.49,0.71,3,154,2,0,0,0,sales,medium
IND41265,1.00,0.86,4,245,4,0,0,0,sales,medium
IND41268,0.74,0.79,5,237,4,0,0,0,product_mng,low
IND41271,0.49,0.60,2,113,5,0,0,0,IT,low
IND41273,0.61,0.73,5,156,4,0,0,0,sales,low
IND41275,0.31,0.57,4,200,4,0,0,0,IT,medium
IND41279,0.24,0.63,4,203,5,0,0,0,technical,low
IND41281,0.90,0.57,4,185,3,1,0,0,technical,medium
IND41286,0.27,0.82,4,276,2,0,0,0,IT,medium
IND41290,0.83,0.99,5,258,5,0,1,0,support,high
IND41291,0.66,0.48,4,229,4,0,0,0,sales,medium
IND41294,0.79,0.65,5,215,2,1,0,0,sales,medium
IND41299,0.85,0.94,5,235,4,0,0,0,sales,low
IND41302,0.97,0.75,3,241,2,0,0,0,technical,low
IND41304,0.87,0.71,5,244,2,0,0,0,IT,low
IND41307,0.36,0.55,3,191,3,0,0,0,product_mng,high
IND41310,0.43,0.60,3,138,3,0,0,1,RandD,medium
IND41313,0.98,0.50,3,251,3,0,0,0,technical,medium
IND41315,0.44,0.69,2,173,2,0,0,0,technical,medium
IND41317,0.59,0.94,4,265,3,0,0,0,technical,low
IND41318,0.76,0.76,4,214,3,0,0,0,technical,high
IND41323,0.10,0.87,6,290,4,0,1,0,support,low
IND41326,0.69,0.53,4,156,3,0,0,0,support,low
IND41329,0.44,0.54,2,149,3,0,1,0,hr,low
IND41330,0.99,0.67,3,200,2,0,0,0,technical,low
IND41335,0.98,0.96,4,253,3,0,0,0,sales,low
IND41339,0.46,0.41,6,148,4,0,0,0,sales,low
IND41341,0.71,0.75,4,272,4,0,0,0,technical,low
IND41343,1.00,0.58,3,112,2,0,0,0,sales,high
IND41347,0.37,0.47,2,141,3,0,1,0,technical,medium
IND41349,0.94,0.57,4,251,2,1,0,0,sales,medium
IND41354,0.67,0.82,5,148,2,1,0,0,technical,medium
IND41357,0.70,0.80,4,183,2,0,0,0,support,medium
IND41359,0.93,0.67,4,135,3,1,0,0,marketing,medium
IND41361,0.97,0.57,4,150,2,0,0,0,IT,medium
IND41364,0.39,0.57,2,145,3,0,1,0,accounting,medium
IND41365,0.47,0.79,3,284,10,0,0,0,sales,low
IND41367,0.37,0.55,2,127,3,0,1,0,RandD,medium
IND41369,0.52,0.75,4,266,3,0,0,0,marketing,medium
IND41372,0.51,0.58,4,272,3,0,0,0,accounting,medium
IND41375,0.77,0.88,2,169,3,0,0,0,technical,medium
IND41380,0.56,0.76,3,237,3,0,0,0,technical,medium
IND41381,0.79,0.89,4,240,3,0,0,0,sales,medium
IND41385,0.62,0.57,3,223,3,1,0,0,support,low
IND41387,0.56,0.86,4,201,3,1,0,0,technical,medium
IND41391,0.62,0.65,3,249,3,0,0,0,technical,low
IND41395,0.73,0.58,5,230,3,0,0,0,sales,low
IND41398,0.45,0.45,4,168,2,0,0,0,sales,low
IND41401,0.53,0.76,5,143,4,0,0,1,technical,low
IND41403,0.11,0.84,6,251,4,0,1,0,technical,medium
IND41407,0.78,0.55,3,143,3,0,0,0,RandD,low
IND41409,0.42,0.53,2,142,3,0,1,0,sales,low
IND41414,0.69,0.80,5,203,2,1,0,0,support,high
IND41418,0.76,0.79,3,197,5,0,0,0,accounting,medium
IND41423,0.42,0.46,2,141,3,0,1,0,marketing,medium
IND41426,0.87,0.53,6,216,6,1,0,0,sales,medium
IND41428,0.62,0.75,3,149,2,1,0,0,technical,medium
IND41433,0.42,0.47,2,135,3,0,1,0,sales,low
IND41435,0.52,0.71,3,151,3,0,0,0,support,low
IND41440,0.38,0.49,2,145,3,0,1,0,IT,low
IND41445,0.78,0.91,3,177,2,0,0,0,sales,high
IND41450,0.88,0.72,4,249,3,1,0,0,RandD,medium
IND41454,0.53,0.74,5,181,2,0,0,0,sales,medium
IND41459,0.85,0.99,5,248,5,0,1,0,sales,low
IND41460,0.54,0.52,5,155,3,0,0,0,technical,low
IND41461,0.78,0.63,3,202,2,0,0,0,technical,low
IND41466,0.89,0.49,4,275,3,0,0,0,management,medium
IND41467,0.33,0.97,5,130,4,0,0,0,management,high
IND41471,0.60,0.63,4,192,3,0,0,0,support,low
IND41473,0.44,0.56,2,156,3,0,1,0,IT,medium
IND41474,0.23,0.47,4,277,5,0,0,0,RandD,medium
IND41477,0.82,0.82,5,220,6,0,1,0,sales,medium
IND41482,0.13,0.65,2,209,5,0,0,0,accounting,low
IND41487,0.93,0.73,4,283,7,0,0,0,sales,high
IND41491,0.77,0.89,5,152,3,0,0,0,support,medium
IND41493,1.00,0.87,4,129,5,0,0,0,support,medium
IND41497,0.60,0.60,3,258,3,0,0,0,sales,low
IND41501,0.44,0.65,3,175,2,0,0,0,IT,low
IND41505,0.60,0.42,2,109,6,0,0,0,sales,low
IND41510,0.82,0.87,4,239,5,0,1,0,sales,low
IND41515,0.99,0.65,3,209,2,1,0,0,support,low
IND41520,0.89,0.59,3,247,4,0,0,0,technical,low
IND41522,0.40,0.53,2,158,3,0,1,0,sales,low
IND41523,0.78,0.80,3,135,7,0,0,0,sales,medium
IND41528,0.45,0.57,2,158,3,0,1,0,sales,low
IND41532,0.31,0.87,6,240,3,1,0,0,hr,low
IND41534,0.72,0.70,4,172,3,0,0,0,IT,medium
IND41537,0.80,0.69,3,164,3,0,0,0,support,medium
IND41539,0.11,0.77,6,274,4,0,1,0,support,medium
IND41542,0.98,0.94,3,179,3,0,0,0,sales,medium
IND41544,0.74,0.98,4,160,2,0,0,0,support,low
IND41546,0.79,0.65,2,193,5,0,0,0,support,medium
IND41547,0.43,0.47,2,131,3,0,1,0,accounting,low
IND41548,0.84,0.80,4,236,3,0,0,0,marketing,low
IND41550,0.91,0.98,4,146,3,0,0,0,accounting,low
IND41553,0.09,0.94,7,267,4,0,1,0,sales,medium
IND41557,0.47,0.56,4,226,3,0,0,0,marketing,low
IND41560,0.42,0.51,2,136,3,0,1,0,technical,medium
IND41561,0.31,0.84,7,133,5,0,1,0,technical,low
IND41565,0.34,0.60,4,114,3,0,0,0,technical,medium
IND41567,0.89,0.79,3,149,2,0,1,0,support,medium
IND41569,0.85,0.46,3,123,5,1,0,0,technical,low
IND41570,0.66,0.51,3,192,3,0,0,0,technical,low
IND41571,0.17,0.52,4,184,4,0,0,0,sales,low
IND41573,0.43,0.53,2,148,3,0,1,0,sales,medium
IND41577,0.49,0.80,3,227,4,1,0,0,technical,low
IND41581,0.83,0.57,2,222,2,0,0,0,sales,medium
IND41584,0.91,0.66,3,168,3,0,0,0,technical,medium
IND41585,0.75,0.84,3,145,3,1,0,0,support,low
IND41587,0.52,0.97,4,170,3,0,0,0,support,medium
IND41590,0.72,0.71,3,132,2,1,0,0,technical,low
IND41595,0.69,0.54,3,164,7,0,0,0,sales,medium
IND41598,0.69,0.82,4,272,2,0,0,0,technical,low
IND41603,0.49,0.66,3,169,3,0,0,0,marketing,medium
IND41606,0.79,0.56,6,205,4,1,0,0,IT,medium
IND41607,0.53,0.94,4,202,3,1,0,0,sales,low
IND41610,0.85,0.92,4,151,3,1,0,0,IT,medium
IND41615,0.90,0.58,5,260,2,0,0,0,support,medium
IND41618,0.50,0.50,4,267,3,0,0,0,IT,medium
IND41621,0.20,0.98,3,180,6,0,0,0,sales,medium
IND41623,0.10,0.87,6,250,4,0,1,0,sales,low
IND41628,0.56,0.66,5,216,2,0,0,0,technical,high
IND41629,0.85,0.87,4,152,7,0,0,0,sales,low
IND41631,0.37,0.72,2,163,3,0,0,0,sales,low
IND41634,0.55,0.97,4,267,4,0,0,0,management,medium
IND41638,0.48,0.63,3,180,2,1,0,0,technical,low
IND41641,0.65,0.77,4,205,3,0,0,0,sales,low
IND41644,0.49,0.60,2,113,5,0,0,0,IT,low
IND41648,0.64,0.79,4,139,3,0,0,0,sales,low
IND41653,0.41,0.45,2,144,3,1,1,0,product_mng,low
IND41654,0.43,0.47,2,130,3,0,1,0,technical,low
IND41657,0.86,0.73,5,259,2,0,0,0,technical,medium
IND41662,0.67,0.60,5,253,6,0,0,0,sales,medium
IND41663,0.60,0.63,3,182,3,0,0,0,accounting,medium
IND41665,0.53,0.95,2,101,5,0,0,0,technical,medium
IND41670,0.98,0.58,4,133,3,0,0,0,sales,low
